#_Constructed_from_biom_file																																																
#OTU_ID	CC-1_000000000-C9YP3	CC-2_000000000-C9YP3	CC-3_000000000-C9YP3	CC-5_000000000-C9YP3	CC-6_000000000-C9YP3	CC-7_000000000-C9YP3	CC-8_000000000-C9YP3	CM-1_000000000-C9YP3	CM-2_000000000-C9YP3	CM-3_000000000-C9YP3	CM-4_000000000-C9YP3	CM-5_000000000-C9YP3	CM-6_000000000-C9YP3	CM-7_000000000-C9YP3	CM-8_000000000-C9YP3	CN-1_000000000-C9YP3	CN-2_000000000-C9YP3	CN-3_000000000-C9YP3	CN-4_000000000-C9YP3	CN-5_000000000-C9YP3	CN-6_000000000-C9YP3	CN-7_000000000-C9YP3	CN-8_000000000-C9YP3	LC-1_000000000-C9YP3	LC-2_000000000-C9YP3	LC-3_000000000-C9YP3	LC-4_000000000-C9YP3	LC-5_000000000-C9YP3	LC-6_000000000-C9YP3	LC-7_000000000-C9YP3	LC-8_000000000-C9YP3	LM-1_000000000-C9YP3	LM-2_000000000-C9YP3	LM-3_000000000-C9YP3	LM-4_000000000-C9YP3	LM-5_000000000-C9YP3	LM-6_000000000-C9YP3	LM-7_000000000-C9YP3	LM-8_000000000-C9YP3	LN-1_000000000-C9YP3	LN-2_000000000-C9YP3	LN-3_000000000-C9YP3	LN-4_000000000-C9YP3	LN-5_000000000-C9YP3	LN-6_000000000-C9YP3	LN-7_000000000-C9YP3	LN-8_000000000-C9YP3	taxonomy
854a42379977827cb58c0eb74385690e	1383	386	1250	944	1421	1073	3613	0	0	0	0	25	0	27	0	0	0	0	0	0	0	0	0	660	1537	1183	636	1224	661	1600	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
8708c98c6d0d11dd4930801016e3690a	9	0	0	0	40	0	0	37	0	21	0	24	0	150	86	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	0	5	0	0	0	27	0	0	0	0	0	4	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
879815b1626853f4af4a4f0e85703fd2	0	129	113	0	0	272	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
87e831901e8a73367e8f00b3256d78ce	0	0	0	0	0	0	0	311	49	317	31	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
87f0b37a85f787c96f45695e782f92a4	0	0	0	0	0	0	0	825	0	0	0	0	0	0	0	4	0	5	0	49	0	13	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	17	12	6	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Ambiguous_taxa
8872beb734b133e53cb680693277c94e	0	0	0	0	0	68	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
89ad9561bae5c519b2702ceaa77c3c10	0	0	40	0	0	92	0	0	38	45	0	103	0	38	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
8c98bd1e1637d13609399b1c03d4b12c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	52	40	34	140	62	227	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	39	105	23	76	184	92	82	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
8c9d4938d90be79d23e75353621047b7	0	0	0	0	2073	0	0	0	0	0	0	0	60	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae
8cfc4522912394e0b480c465f65c8a1f	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
8e0acdc0002bd4e755ee2807cf040139	18	7	19	0	0	8	0	113	0	333	66	22	235	30	43	10	12	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	31	94	0	0	53	0	0	0	0	0	0	0	12	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
8ee5d512fd167ecb59ab3e824d7345a5	0	0	17	13	0	0	0	630	945	741	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	21	0	0	248	120	19	0	0	176	0	0	0	0	0	23	0	0	0	30	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
905ae39d9225242a02505a01234eb128	18	4	7	0	8	128	0	53	398	87	4	0	4	210	524	0	0	0	0	7	0	7	6	0	5	0	3	0	0	0	0	0	51	357	0	7	0	0	6	0	27	0	0	14	3	19	9	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;uncultured_bacterium;uncultured_bacterium
911ab2a1e9eb67680eac115175e20f78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus
92c9ee3ede3e3abe1f13af7aed09ca87	0	0	0	0	0	0	0	0	0	0	0	0	16863	0	0	0	0	0	0	0	0	125	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea
93249c03bffea0e246729fb0f7481264	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;uncultured_bacterium
93dc9f4d0c2703d80e966c34ab8fdfc8	140	57	91	63	62	14	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	26	175	22	78	6	39	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;uncultured;uncultured_bacterium;uncultured_bacterium
9414eb49da1a3de019acd9b3f8208096	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
94f8ef3c2a63bbdb9c45bbd17dd40f75	0	0	0	0	25	43	0	21	58	57	0	0	40	0	11	0	0	0	0	18	16	21	0	0	0	0	0	0	0	0	0	0	35	0	0	0	16	0	20	0	0	8	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
95276b244789113399cf15bcb1e70996	0	0	0	0	2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella
95a529b86d88a6107aee969a0900df7e	85	39	64	95	129	536	139	0	0	0	0	0	0	0	0	10	47	50	18	185	57	167	67	14	57	12	12	13	9	66	16	0	0	0	0	0	0	0	0	15	21	46	6	51	52	71	113	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Ambiguous_taxa
95cdb423f95736aa7baa6957c7c2eaa1	180	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Ambiguous_taxa
95d1fa715045b88371ea559bc76ab309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
966e3a17a334a43bccf4d9103fc973b6	231	0	0	84	0	0	0	2564	0	8691	0	0	0	0	0	0	15	0	0	29	5	0	12	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	15	0	0	0	17	20	15	24	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Ambiguous_taxa
9675526f44ad14e4e1c4f089ed172100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Thauera
974187e9a6f2c0d828f1bac491b76b0b	34	13	0	0	130	159	34	0	207	93	40	59	0	56	103	13	0	11	0	31	0	0	20	0	0	0	0	0	0	0	0	16	21	15	17	18	37	0	102	0	0	0	0	0	13	29	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
9746d6fbb44e0de9e05c1b521c05b217	39	0	11	20	38	74	101	286	267	219	92	694	190	779	270	15	0	0	0	18	0	0	19	28	0	17	17	8	0	18	16	742	776	148	643	0	900	0	217	20	0	0	0	12	63	15	29	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
9aab33e7211d5b04857bca9aad9f185e	0	0	0	0	13	28	0	0	158	0	0	27	74	62	106	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	30	77	33	0	166	0	16	0	0	14	0	0	14	36	59	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
9b5004583c487b8a5472a3e186e9bf82	0	0	0	0	0	0	0	0	0	0	22	0	48	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	40	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
9cce057c75c4bf8792364e8776ec3161	3526	1810	2449	2812	1691	1527	2231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1216	2479	3079	1024	3041	810	2850	1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
9cd72e9782389c563c1c1c9d3ddc3b79	0	0	54	0	0	443	0	0	111	0	0	304	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Ambiguous_taxa
9d801822acae7916de2d6a05d72a46ee	0	0	0	0	0	9	10	0	0	16	10	0	0	65	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	10	0	0	14	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
9d81e41b91f55d21296bbf84a7e44abf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	35	52	37	169	70	153	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	66	71	29	72	96	211	115	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
9db2817f5c42be6a7bcbca662959982d	0	0	6	0	0	0	6	0	188	18	0	91	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	22	0	0	14	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium
9db3858ad00fea5dbaa663e473f25fb3	85	54	0	0	0	26	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
9dec80f6ca05d312dfe42a4331f0137e	0	0	146	0	0	0	0	0	344	245	0	21	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
9f1fdd5f60843c3173226922f121a96f	779	355	511	585	482	338	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	328	397	139	269	117	561	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
a03debf393643e7f58707bd41af69ed9	0	0	0	0	0	0	0	97	0	0	0	325	436	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
a042afd7d8653b06fccb4f466e4b64b9	0	0	0	0	0	0	0	2050	0	472	0	0	1736	12	0	3	0	0	0	5	5	0	11	0	0	0	14	0	8	0	0	0	0	0	0	0	0	0	0	14	4	0	0	7	9	0	14	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Methyloversatilis
a0bf61154033d4be8ca74f58cb9ebdcd	10	8	14	14	18	28	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	70	84	113	54	172	0	28	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum
a0d7820902eafe8de88680988d473f2d	621	168	501	283	365	302	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	210	215	82	76	78	299	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Ambiguous_taxa
a0e1a3759ad3462a28017d94b4432ee1	14569	4297	8217	5796	3915	4208	10762	0	5	0	0	28	0	43	0	1498	3727	3767	1753	13653	4440	3651	8271	7535	14334	15062	6961	16172	5612	16526	7962	0	0	6	0	6	0	0	0	3469	5086	10046	2961	11421	12621	4945	11066	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas
a10fc986a55c179ab9de4692610f7f68	434	223	276	151	255	185	188	0	0	0	0	0	11	0	0	101	255	166	79	329	273	63	257	77	150	288	85	271	42	207	88	0	0	0	0	0	0	0	0	352	901	675	162	1134	1279	548	1099	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter;uncultured_bacterium
a16e62e2e783b2b844038608e3793d8e	0	0	0	31	0	0	480	0	0	0	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
a17429ec43421ffbcebe33d9aaf8d13b	0	0	8	0	0	22	0	23	133	26	13	45	0	33	19	0	0	0	0	0	0	31	9	0	0	0	0	0	0	0	0	0	0	29	0	0	13	0	15	0	0	0	0	0	0	18	10	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
a2389fb804dccf20b07e619d6f0a454b	0	0	0	0	0	0	0	0	89	214	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;uncultured_bacterium
a36a83bf69c8fdd9eac94fe8803ce8d6	0	0	0	0	0	0	12	0	63	0	0	22	0	34	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	13	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
a3cfcfc52228b12e877427f8944a459d	0	0	0	0	0	24	0	0	96	0	0	64	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	178	163	148	1219	0	0	48	0	0	0	0	0	17	19	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
a40651859fbc083e4c97aaf60b733a63	2298	900	1319	1187	801	709	1179	0	0	0	0	0	0	0	0	1000	1615	1905	587	4215	2566	747	3575	592	1420	1066	545	730	507	1993	920	0	0	0	7	0	0	0	0	433	750	1547	584	1322	2105	1215	3494	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
a442e49938dd3fbe8cab8890a83d743b	72	29	37	44	44	30	59	0	10	109	0	0	0	0	0	55	130	99	0	222	230	60	148	8	24	23	9	38	8	25	9	0	0	0	0	0	0	0	0	78	118	234	69	269	343	119	381	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
a468e58cbf1bac21d66e38679c52a690	0	0	0	0	0	0	0	0	22	0	0	11	200	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas
a4a799093de6a8649886c1771d94e6f5	0	0	0	0	0	0	0	281	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Zoogloea
a4b8a0565fc642ead41673599fb8da41	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium
a5011405bd6f43f89f4a957d856b491e	8	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	151	0	117	548	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
a6f427bfd85d8237be5598ccc5008046	202	0	0	0	1979	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	46	0	0	0	0	0	0	0	0	0	0	0	80	169	22	0	0	0	0	0	24	0	44	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
a7a1f848b34b80f9b755d2caa37655c7	0	0	0	0	0	0	0	0	122	19	0	0	0	60	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
a98f0d38ad486c08ddc016d5f01bf5dc	0	22	0	0	49	60	0	23	50	22	0	16	0	34	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	15	39	30	0	22	24	0	33	0	0	0	0	0	0	36	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
a9c8ee3f80df38939925831d0bbf9f78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	556	284	108	713	443	300	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	723	489	193	756	941	687	774	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;Nevskia
a9ef9ca405f74c8ea72a6a00c020a49a	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
aaa88bdc974a0cd4ec165d71009cd048	0	0	0	0	0	0	0	0	16	23	0	108	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
aaad30d2914be55783e2446806f7f0c5	0	0	0	0	0	0	0	2445	39	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
aaffbdaf8a215b162e3aa18a3d373130	0	0	0	0	0	0	8	0	73	0	0	60	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	19	13	0	38	0	14	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
ab263622f97feabff28dfa95d205bfd2	0	0	0	0	0	0	0	0	222	975	6588	0	0	433	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	9918	12	6	88	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylotenera
ab9fa8be06158c76351c13f818950d62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	12	50	16	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	24	32	13	33	66	30	58	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
aca76127cbd93d9babe2b188f74d1388	0	40	38	59	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
accabecf1bee1aaed0467cd4058d5991	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	216	418	519	194	1675	714	303	680	14	6	0	0	3	0	9	8	0	0	0	0	0	0	0	0	240	257	264	84	440	414	339	536	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
adc04bb9d41c0fd78740ae5cd339b159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	5	30	23	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	25	34	13	39	46	38	28	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
ae1d7aabfa5cee545fb085ed02fa3550	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
aec8d6df5e39dbae9750799f1e2678f1	1657	607	1152	1418	1337	751	2704	0	0	304	0	0	0	0	0	322	278	300	162	881	462	808	873	1169	1519	1390	674	1942	468	1180	1038	0	0	0	0	0	0	0	0	312	368	753	159	891	1450	703	1904	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
af0783ab860b56d78214d0182c180f3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	79	44	14	49	169	5	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	308	542	75	1074	722	95	203	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;uncultured_bacterium
af190b852cec0d6eb78c15eb0e8777e0	443	256	196	163	5543	14025	1202	0	0	0	0	0	0	0	0	34	61	0	0	122	0	232	81	167	468	445	84	192	64	283	170	0	0	0	0	0	0	0	0	0	51	61	0	81	112	114	116	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Ambiguous_taxa
af9ad978b21793a61cd6eec770c10649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	34	30	13	110	35	47	29	0	0	0	0	97	0	0	0	0	0	6	0	0	0	0	0	10	31	30	8	60	60	85	36	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea
b0302b258f2843ced3d85c2220b7685b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	19	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	21	37	14	37	23	14	21	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter
b05f480b2a79c456e2cee11d722fa925	153	157	241	214	113	274	146	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	267	635	807	454	841	123	276	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Ambiguous_taxa
b19acb96f2d6d022d6274ab32ac46b5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	145	121	41	201	194	59	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	134	164	45	176	251	102	240	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
b1cd694fd2ea650cc5ba8c6ef5cde0f4	41	20	28	35	28	15	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	86	58	32	39	16	47	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea
b2247c38e781088c04c638a8dc6f688b	0	0	0	0	0	0	0	133	0	71	0	27	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
b2ddb3785a1e796dc20d6a7c7489aa83	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
b454b7c9809d249a6a0fba726bd61ea5	0	0	0	0	0	0	0	0	0	471	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1145	24	0	425	0	0	0	21	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Ambiguous_taxa
